,Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,CodeSum,PrecipTotal,StnPressure,SeaLevel,AvgSpeed,Sunrise(hrs),Sunset(hrs),WindDirection,WindSpeed,StationLat,StationLong,StationElev_ft
545,2,2008-07-28,84,70,77,3.0,63,68,0,12, ,0.0,29.21,29.85,6.4,4.683333333333334,19.266666666666666,100,4.4,41.786,-87.752,612
546,1,2008-07-29,88,65,77,3.0,67,70,0,12,TSRA RA,0.05,29.14,29.85,7.9,4.7,19.25,200,6.4,41.995,-87.933,662
547,2,2008-07-29,89,70,80,6.0,67,71,0,15,TSRA RA BR,0.23,29.21,29.83,7.9,4.7,19.25,200,5.9,41.786,-87.752,612
548,1,2008-07-30,89,72,81,7.0,65,70,0,16, ,0.0,29.04,29.75,8.6,4.716666666666667,19.233333333333334,270,7.8,41.995,-87.933,662
549,2,2008-07-30,90,72,81,7.0,67,71,0,16, ,0.0,29.1,29.73,9.7,4.716666666666667,19.233333333333334,270,8.8,41.786,-87.752,612
550,1,2008-07-31,89,72,81,7.0,67,70,0,16,RA BR,0.14,29.06,29.76,5.8,4.733333333333333,19.216666666666665,270,4.9,41.995,-87.933,662
551,2,2008-07-31,89,71,80,6.0,69,72,0,15,RA,0.5,29.11,29.74,6.9,4.733333333333333,19.216666666666665,270,5.6,41.786,-87.752,612
552,1,2008-08-01,89,68,79,6.0,68,72,0,14,RA,1.05,29.09,29.79,5.7,4.75,19.183333333333334,310,3.1,41.995,-87.933,662
553,2,2008-08-01,89,72,81,8.0,69,73,0,16, ,0.0,29.14,29.77,3.6,4.75,19.183333333333334,60,1.9,41.786,-87.752,612
554,1,2008-08-02,81,65,73,0.0,59,65,0,8, ,0.0,29.24,29.93,9.2,4.766666666666667,19.166666666666668,30,8.4,41.995,-87.933,662
555,2,2008-08-02,80,68,74,1.0,60,65,0,9, ,0.0,29.28,29.9,9.2,4.766666666666667,19.166666666666668,30,8.6,41.786,-87.752,612
556,1,2008-08-03,84,61,73,0.0,61,66,0,8, ,0.0,29.24,29.96,6.0,4.783333333333333,19.15,180,5.3,41.995,-87.933,662
557,2,2008-08-03,85,63,74,1.0,61,67,0,9, ,0.0,29.3,29.94,6.5,4.783333333333333,19.15,190,5.2,41.786,-87.752,612
558,1,2008-08-04,87,70,79,6.0,68,70,0,14,TS TSRA RA BR,2.43,29.18,29.9,9.0,4.8,19.133333333333333,180,3.1,41.995,-87.933,662
559,2,2008-08-04,88,69,79,6.0,69,71,0,14,TSRA RA BR HZ VCTS,0.59,29.24,29.89,9.1,4.8,19.133333333333333,190,2.9,41.786,-87.752,612
560,1,2008-08-05,87,69,78,5.0,67,71,0,13,HZ,0.0,29.24,29.93,7.4,4.816666666666666,19.116666666666667,310,6.2,41.995,-87.933,662
561,2,2008-08-05,88,71,80,7.0,69,72,0,15,BR HZ,0.08,29.3,29.91,6.3,4.816666666666666,19.116666666666667,310,2.9,41.786,-87.752,612
562,1,2008-08-06,84,67,76,3.0,60,66,0,11, ,0.0,29.29,30.0,8.1,4.833333333333333,19.1,300,6.8,41.995,-87.933,662
563,2,2008-08-06,84,67,76,3.0,60,66,0,11, ,0.01,29.35,29.98,6.9,4.833333333333333,19.1,290,5.4,41.786,-87.752,612
564,1,2008-08-07,82,64,73,0.0,56,63,0,8, ,0.0,29.26,29.98,9.4,4.85,19.066666666666666,340,7.8,41.995,-87.933,662
565,2,2008-08-07,81,63,72,-1.0,57,63,0,7, ,0.01,29.31,29.96,9.1,4.85,19.066666666666666,350,7.1,41.786,-87.752,612
566,1,2008-08-08,79,63,71,-2.0,54,61,0,6, ,0.0,29.29,30.01,7.4,4.866666666666667,19.05,20,4.5,41.995,-87.933,662
567,2,2008-08-08,78,64,71,-2.0,54,61,0,6, ,0.0,29.34,29.99,6.7,4.866666666666667,19.05,10,3.5,41.786,-87.752,612
568,1,2008-08-09,80,62,71,-2.0,58,62,0,6, ,0.01,29.2,29.92,9.0,4.883333333333333,19.033333333333335,310,2.6,41.995,-87.933,662
569,2,2008-08-09,78,61,70,-3.0,58,63,0,5,RA,0.01,29.25,29.91,9.6,4.883333333333333,19.033333333333335,280,3.8,41.786,-87.752,612
570,1,2008-08-10,74,58,66,-7.0,52,58,0,1, ,0.0,29.31,30.02,9.0,4.9,19.0,20,8.4,41.995,-87.933,662
571,2,2008-08-10,74,61,68,-5.0,53,59,0,3, ,0.0,29.36,30.0,9.9,4.9,19.0,20,10.2,41.786,-87.752,612
572,1,2008-08-11,77,59,68,-5.0,57,61,0,3, ,0.0,29.3,30.02,6.3,4.916666666666667,18.983333333333334,50,3.9,41.995,-87.933,662
573,2,2008-08-11,76,60,68,-5.0,57,62,0,3, ,0.0,29.36,30.01,6.1,4.916666666666667,18.983333333333334,50,3.5,41.786,-87.752,612
574,1,2008-08-12,77,61,69,-4.0,57,62,0,4, ,0.0,29.17,29.9,3.8,4.933333333333334,18.966666666666665,100,3.3,41.995,-87.933,662
575,2,2008-08-12,77,62,70,-3.0,57,62,0,5, ,0.0,29.23,29.89,4.0,4.933333333333334,18.966666666666665,100,3.3,41.786,-87.752,612
576,1,2008-08-13,79,66,73,0.0,59,63,0,8,RA,0.06,29.11,29.84,4.6,4.95,18.933333333333334,70,3.0,41.995,-87.933,662
577,2,2008-08-13,77,66,72,-1.0,59,63,0,7, ,0.01,29.17,29.82,5.2,4.95,18.933333333333334,80,3.1,41.786,-87.752,612
578,1,2008-08-14,79,63,71,-1.0,60,64,0,6,BR HZ,0.0,29.23,29.93,7.9,4.966666666666667,18.916666666666668,30,7.3,41.995,-87.933,662
579,2,2008-08-14,78,65,72,0.0,60,64,0,7,BR,0.01,29.28,29.91,8.4,4.966666666666667,18.916666666666668,30,7.7,41.786,-87.752,612
580,1,2008-08-15,78,61,70,-2.0,54,61,0,5, ,0.0,29.44,30.13,7.9,4.983333333333333,18.9,30,6.9,41.995,-87.933,662
581,2,2008-08-15,78,61,70,-2.0,55,61,0,5, ,0.0,29.49,30.11,9.1,4.983333333333333,18.9,40,7.5,41.786,-87.752,612
582,1,2008-08-16,83,58,71,-1.0,53,61,0,6, ,0.0,29.4,30.13,6.5,5.0,18.866666666666667,290,5.7,41.995,-87.933,662
583,2,2008-08-16,82,59,71,-1.0,53,61,0,6, ,0.0,29.46,30.11,6.4,5.0,18.866666666666667,290,5.5,41.786,-87.752,612
584,1,2008-08-17,84,63,74,2.0,60,65,0,9, ,0.0,29.28,30.01,8.0,5.016666666666667,18.85,260,7.9,41.995,-87.933,662
585,2,2008-08-17,85,63,74,2.0,59,65,0,9, ,0.0,29.34,30.0,8.8,5.016666666666667,18.85,250,8.5,41.786,-87.752,612
586,1,2008-08-18,85,65,75,3.0,57,64,0,10, ,0.0,29.26,29.98,7.4,5.033333333333333,18.816666666666666,270,7.2,41.995,-87.933,662
587,2,2008-08-18,85,65,75,3.0,58,65,0,10, ,0.0,29.33,29.97,7.0,5.033333333333333,18.816666666666666,260,6.6,41.786,-87.752,612
588,1,2008-08-19,82,63,73,2.0,64,67,0,8, ,0.0,29.38,30.08,6.7,5.05,18.8,40,5.9,41.995,-87.933,662
589,2,2008-08-19,84,65,75,4.0,64,68,0,10, ,0.0,29.42,30.05,6.0,5.05,18.8,50,4.9,41.786,-87.752,612
590,1,2008-08-20,81,65,73,2.0,60,65,0,8, ,0.0,29.4,30.12,7.4,5.066666666666666,18.766666666666666,90,6.0,41.995,-87.933,662
591,2,2008-08-20,81,67,74,3.0,59,65,0,9, ,0.0,29.46,30.1,7.7,5.066666666666666,18.766666666666666,100,7.3,41.786,-87.752,612
592,1,2008-08-21,82,68,75,4.0,61,66,0,10,RA,0.01,29.31,30.03,8.4,5.083333333333333,18.75,150,6.5,41.995,-87.933,662
593,2,2008-08-21,82,69,76,5.0,60,66,0,11,RA,0.01,29.36,30.02,7.7,5.083333333333333,18.75,140,6.5,41.786,-87.752,612
594,1,2008-08-22,83,72,78,7.0,68,71,0,13,TSRA BR HZ,0.09,29.32,30.03,12.8,5.1,18.716666666666665,190,12.7,41.995,-87.933,662
595,2,2008-08-22,84,75,80,9.0,69,72,0,15,RA HZ,0.01,29.39,30.02,11.5,5.1,18.716666666666665,190,11.1,41.786,-87.752,612
596,1,2008-08-23,87,68,78,7.0,66,70,0,13,BR,0.0,29.31,30.02,9.4,5.133333333333334,18.7,250,7.6,41.995,-87.933,662
597,2,2008-08-23,90,69,80,9.0,68,71,0,15,BR VCTS,0.0,29.36,30.0,9.6,5.133333333333334,18.7,240,8.3,41.786,-87.752,612
598,1,2008-08-24,77,63,70,-1.0,57,62,0,5, ,0.0,29.34,30.05,9.7,5.15,18.666666666666668,30,7.7,41.995,-87.933,662
599,2,2008-08-24,78,65,72,1.0,57,63,0,7, ,0.0,29.38,30.03,10.0,5.15,18.666666666666668,30,8.7,41.786,-87.752,612
600,1,2008-08-25,74,64,69,-1.0,54,60,0,4, ,0.0,29.36,30.08,11.4,5.166666666666667,18.65,50,11.1,41.995,-87.933,662
601,2,2008-08-25,74,66,70,0.0,56,61,0,5, ,0.0,29.41,30.06,13.1,5.166666666666667,18.65,50,12.7,41.786,-87.752,612
602,1,2008-08-26,76,61,69,-1.0,54,60,0,4, ,0.0,29.29,30.03,8.4,5.183333333333334,18.616666666666667,70,7.7,41.995,-87.933,662
603,2,2008-08-26,75,61,68,-2.0,55,61,0,3, ,0.0,29.34,30.01,9.5,5.183333333333334,18.616666666666667,70,7.9,41.786,-87.752,612
604,1,2008-08-27,83,61,72,2.0,56,63,0,7, ,0.0,29.2,29.93,5.9,5.2,18.583333333333332,70,4.6,41.995,-87.933,662
605,2,2008-08-27,82,60,71,1.0,57,63,0,6, ,0.0,29.25,29.91,4.7,5.2,18.583333333333332,90,4.2,41.786,-87.752,612
606,1,2008-08-28,80,63,72,2.0,64,67,0,7,RA BR,0.06,29.1,29.82,6.7,5.216666666666667,18.566666666666666,190,5.7,41.995,-87.933,662
607,2,2008-08-28,81,67,74,4.0,65,68,0,9,RA,0.02,29.15,29.8,6.5,5.216666666666667,18.566666666666666,190,5.7,41.786,-87.752,612
608,1,2008-08-29,85,64,75,5.0,58,65,0,10,RA BR,0.04,29.24,29.93,6.5,5.233333333333333,18.533333333333335,350,3.5,41.995,-87.933,662
609,2,2008-08-29,84,67,76,6.0,61,66,0,11,BR HZ,0.01,29.29,29.91,6.1,5.233333333333333,18.533333333333335,20,3.6,41.786,-87.752,612
610,1,2008-08-30,87,56,72,2.0,55,62,0,7, ,0.0,29.39,30.09,3.8,5.25,18.516666666666666,240,2.6,41.995,-87.933,662
611,2,2008-08-30,87,61,74,4.0,55,64,0,9, ,0.0,29.44,30.07,3.2,5.25,18.516666666666666,230,2.0,41.786,-87.752,612
612,1,2008-08-31,90,60,75,6.0,56,64,0,10, ,0.0,29.41,30.13,5.4,5.266666666666667,18.483333333333334,130,4.8,41.995,-87.933,662
613,2,2008-08-31,89,65,77,8.0,57,65,0,12, ,0.0,29.47,30.11,5.2,5.266666666666667,18.483333333333334,120,4.8,41.786,-87.752,612
614,1,2008-09-01,90,62,76,8.0,54,63,0,11, ,0.0,29.37,30.09,7.7,5.283333333333333,18.45,140,7.0,41.995,-87.933,662
615,2,2008-09-01,89,67,78,10.0,54,64,0,13, ,0.0,29.42,30.07,7.9,5.283333333333333,18.45,120,7.7,41.786,-87.752,612
616,1,2008-09-02,94,65,80,12.0,61,68,0,15,TS,0.0,29.31,30.02,4.4,5.3,18.433333333333334,210,3.2,41.995,-87.933,662
617,2,2008-09-02,95,68,82,14.0,61,68,0,17,TS RA,0.01,29.36,30.0,4.5,5.3,18.433333333333334,170,2.8,41.786,-87.752,612
618,1,2008-09-03,77,66,72,4.0,60,64,0,7,TSRA,0.02,29.31,30.02,10.4,5.316666666666666,18.4,10,9.8,41.995,-87.933,662
619,2,2008-09-03,77,68,73,5.0,62,65,0,8, ,0.0,29.34,29.99,12.1,5.316666666666666,18.4,10,11.2,41.786,-87.752,612
620,1,2008-09-04,67,61,64,-4.0,61,62,1,0,RA BR,2.9,29.08,29.82,12.4,5.333333333333333,18.366666666666667,30,11.6,41.995,-87.933,662
621,2,2008-09-04,68,63,66,-2.0,63,64,0,1,RA BR,2.68,29.13,29.8,12.2,5.333333333333333,18.366666666666667,30,11.2,41.786,-87.752,612
622,1,2008-09-05,70,57,64,-3.0,56,59,1,0, ,0.0,29.22,29.93,6.9,5.35,18.35,340,5.9,41.995,-87.933,662
623,2,2008-09-05,68,58,63,-4.0,58,60,2,0,RA BR,0.01,29.28,29.92,4.7,5.35,18.35,320,4.3,41.786,-87.752,612
624,1,2008-09-06,74,53,64,-3.0,54,58,1,0,BR,0.01,29.28,29.98,5.3,5.366666666666666,18.316666666666666,270,4.9,41.995,-87.933,662
625,2,2008-09-06,74,56,65,-2.0,54,59,0,0,RA,0.01,29.34,29.98,5.5,5.366666666666666,18.316666666666666,280,5.1,41.786,-87.752,612
626,1,2008-09-07,74,55,65,-2.0,51,57,0,0, ,0.0,29.35,30.06,6.6,5.383333333333334,18.283333333333335,260,6.4,41.995,-87.933,662
627,2,2008-09-07,74,58,66,-1.0,52,58,0,1, ,0.01,29.41,30.05,7.4,5.383333333333334,18.283333333333335,260,7.0,41.786,-87.752,612
628,1,2008-09-08,67,52,60,-6.0,52,55,5,0,RA BR,1.23,29.41,30.11,6.2,5.4,18.25,340,4.6,41.995,-87.933,662
629,2,2008-09-08,70,53,62,-4.0,54,56,3,0,RA BR,1.01,29.45,30.1,6.9,5.4,18.25,330,4.9,41.786,-87.752,612
630,1,2008-09-09,69,49,59,-7.0,45,52,6,0, ,0.0,29.45,30.17,6.4,5.416666666666667,18.233333333333334,360,3.9,41.995,-87.933,662
631,2,2008-09-09,68,49,59,-7.0,46,52,6,0, ,0.01,29.51,30.17,5.9,5.416666666666667,18.233333333333334,360,3.1,41.786,-87.752,612
632,1,2008-09-10,72,48,60,-6.0,48,54,5,0, ,0.0,29.47,30.21,5.1,5.433333333333334,18.2,140,4.3,41.995,-87.933,662
633,2,2008-09-10,72,50,61,-5.0,47,54,4,0, ,0.0,29.54,30.2,4.9,5.433333333333334,18.2,140,4.0,41.786,-87.752,612
634,1,2008-09-11,79,55,67,2.0,57,61,0,2,RA BR,0.01,29.33,30.08,9.8,5.45,18.166666666666668,180,8.9,41.995,-87.933,662
635,2,2008-09-11,79,57,68,3.0,57,62,0,3,BR,0.0,29.4,30.07,9.4,5.45,18.166666666666668,180,8.6,41.786,-87.752,612
636,1,2008-09-12,73,69,71,6.0,67,68,0,6,RA DZ BR,0.37,29.22,29.96,6.8,5.466666666666667,18.15,220,6.0,41.995,-87.933,662
637,2,2008-09-12,73,69,71,6.0,68,69,0,6,RA DZ BR,0.62,29.28,29.95,7.1,5.466666666666667,18.15,230,6.6,41.786,-87.752,612
638,1,2008-09-13,75,68,72,7.0,69,70,0,7,RA BR,6.64,28.97,29.71,9.1,5.483333333333333,18.116666666666667,210,6.4,41.995,-87.933,662
639,2,2008-09-13,77,69,73,8.0,71,72,0,8,RA BR,3.07,29.04,29.7,9.7,5.483333333333333,18.116666666666667,220,7.2,41.786,-87.752,612
640,1,2008-09-14,72,58,65,1.0,61,62,0,0,RA BR,1.44,28.97,29.67,10.1,5.5,18.083333333333332,310,7.7,41.995,-87.933,662
641,2,2008-09-14,72,58,65,1.0,62,63,0,0,RA BR,1.75,29.01,29.66,9.9,5.5,18.083333333333332,320,7.2,41.786,-87.752,612
642,1,2008-09-15,63,53,58,-6.0,51,55,7,0, ,0.01,29.41,30.1,6.1,5.516666666666667,18.05,340,5.7,41.995,-87.933,662
643,2,2008-09-15,65,55,60,-4.0,53,56,5,0, ,0.01,29.47,30.09,6.3,5.516666666666667,18.05,330,5.9,41.786,-87.752,612
644,1,2008-09-16,71,49,60,-4.0,50,55,5,0, ,0.0,29.47,30.19,5.8,5.533333333333333,18.0,230,5.3,41.995,-87.933,662
645,2,2008-09-16,71,50,61,-3.0,50,55,4,0, ,0.0,29.52,30.18,6.2,5.533333333333333,18.0,240,5.3,41.786,-87.752,612
646,1,2008-09-17,82,57,70,6.0,56,60,0,5, ,0.0,29.46,30.18,7.0,5.55,17.966666666666665,290,2.1,41.995,-87.933,662
647,2,2008-09-17,83,58,71,7.0,56,61,0,6, ,0.0,29.52,30.17,8.1,5.55,17.966666666666665,280,2.2,41.786,-87.752,612
648,1,2008-09-18,74,56,65,1.0,55,60,0,0, ,0.0,29.56,30.28,7.2,5.583333333333333,17.933333333333334,90,6.1,41.995,-87.933,662
649,2,2008-09-18,74,62,68,4.0,56,60,0,3, ,0.0,29.62,30.27,7.9,5.583333333333333,17.933333333333334,90,7.2,41.786,-87.752,612
650,1,2008-09-19,77,54,66,3.0,54,59,0,1, ,0.0,29.47,30.2,6.0,5.6,17.916666666666668,190,5.8,41.995,-87.933,662
651,2,2008-09-19,79,58,69,6.0,53,60,0,4, ,0.0,29.52,30.19,6.8,5.6,17.916666666666668,180,6.1,41.786,-87.752,612
652,1,2008-09-20,82,56,69,7.0,57,61,0,4, ,0.0,29.46,30.17,2.9,5.616666666666667,17.883333333333333,160,1.7,41.995,-87.933,662
653,2,2008-09-20,82,59,71,9.0,56,62,0,6,HZ,0.0,29.51,30.16,3.1,5.616666666666667,17.883333333333333,120,2.3,41.786,-87.752,612
654,1,2008-09-21,80,58,69,7.0,61,64,0,4,FG+ BR HZ,0.0,29.55,30.26,4.2,5.633333333333333,17.85,50,3.8,41.995,-87.933,662
655,2,2008-09-21,80,60,70,8.0,61,65,0,5,BR HZ,0.0,29.6,30.24,3.6,5.633333333333333,17.85,90,3.0,41.786,-87.752,612
656,1,2008-09-22,81,61,71,9.0,59,64,0,6,BR HZ,0.0,29.59,30.31,8.0,5.65,17.816666666666666,110,6.9,41.995,-87.933,662
657,2,2008-09-22,82,63,73,11.0,59,64,0,8,BR HZ,0.0,29.65,30.3,7.3,5.65,17.816666666666666,120,6.7,41.786,-87.752,612
658,1,2008-09-23,82,59,71,10.0,57,62,0,6, ,0.0,29.56,30.29,7.7,5.666666666666667,17.8,150,7.0,41.995,-87.933,662
659,2,2008-09-23,83,63,73,12.0,56,63,0,8, ,0.0,29.62,30.28,7.6,5.666666666666667,17.8,150,6.6,41.786,-87.752,612
660,1,2008-09-24,82,57,70,9.0,59,63,0,5,TS TSRA BR HZ,0.2,29.54,30.27,4.6,5.683333333333334,17.766666666666666,230,2.6,41.995,-87.933,662
661,2,2008-09-24,82,62,72,11.0,57,63,0,7, ,0.0,29.6,30.25,4.9,5.683333333333334,17.766666666666666,210,2.7,41.786,-87.752,612
662,1,2008-09-25,77,63,70,9.0,61,64,0,5,BR HZ,0.0,29.54,30.27,7.5,5.7,17.733333333333334,40,6.9,41.995,-87.933,662
663,2,2008-09-25,78,66,72,11.0,61,65,0,7,BR HZ,0.0,29.59,30.25,6.0,5.7,17.733333333333334,40,5.4,41.786,-87.752,612
664,1,2008-09-26,79,59,69,9.0,55,60,0,4,BR,0.0,29.42,30.16,4.3,5.716666666666667,17.7,60,3.0,41.995,-87.933,662
665,2,2008-09-26,78,60,69,9.0,54,61,0,4,BR,0.0,29.47,30.14,4.6,5.716666666666667,17.7,60,3.5,41.786,-87.752,612
666,1,2008-09-27,81,53,67,7.0,54,60,0,2,BR,0.0,29.33,30.06,2.7,5.733333333333333,17.683333333333334,30,1.0,41.995,-87.933,662
667,2,2008-09-27,80,55,68,8.0,54,60,0,3,BR HZ,0.0,29.39,30.04,3.1,5.733333333333333,17.683333333333334,70,1.6,41.786,-87.752,612
668,1,2008-09-28,68,57,63,4.0,57,60,2,0, ,0.0,29.41,30.13,7.8,5.75,17.65,40,7.2,41.995,-87.933,662
669,2,2008-09-28,69,60,65,6.0,57,60,0,0, ,0.0,29.46,30.11,7.4,5.75,17.65,40,7.3,41.786,-87.752,612
670,1,2008-09-29,64,54,59,0.0,55,57,6,0,RA BR,0.82,29.26,30.0,4.8,5.766666666666667,17.616666666666667,330,3.5,41.995,-87.933,662
671,2,2008-09-29,65,56,61,2.0,57,59,4,0,RA BR HZ,0.11,29.31,29.99,4.4,5.766666666666667,17.616666666666667,330,1.6,41.786,-87.752,612
672,1,2008-09-30,59,48,54,-5.0,44,49,11,0, ,0.0,29.21,29.95,11.5,5.783333333333333,17.583333333333332,310,11.4,41.995,-87.933,662
673,2,2008-09-30,61,48,55,-4.0,45,50,10,0, ,0.01,29.27,29.94,9.5,5.783333333333333,17.583333333333332,310,9.3,41.786,-87.752,612
674,1,2008-10-01,61,46,54,-4.0,40,47,11,0, ,0.0,29.24,29.97,11.1,5.8,17.566666666666666,330,11.2,41.995,-87.933,662
675,2,2008-10-01,62,46,54,-4.0,41,47,11,0, ,0.0,29.3,29.96,11.0,5.8,17.566666666666666,330,10.9,41.786,-87.752,612
676,1,2008-10-02,61,42,52,-6.0,40,47,13,0, ,0.0,29.18,29.91,9.2,5.816666666666666,17.533333333333335,280,8.7,41.995,-87.933,662
677,2,2008-10-02,62,43,53,-5.0,40,47,12,0, ,0.0,29.24,29.92,10.1,5.816666666666666,17.533333333333335,280,9.5,41.786,-87.752,612
678,1,2008-10-03,60,44,52,-5.0,42,47,13,0,RA,0.01,29.34,30.05,7.7,5.833333333333333,17.5,30,6.5,41.995,-87.933,662
679,2,2008-10-03,59,49,54,-3.0,43,49,11,0,RA,0.01,29.4,30.04,8.3,5.833333333333333,17.5,60,6.0,41.786,-87.752,612
680,1,2008-10-04,61,38,50,-7.0,38,45,15,0, ,0.0,29.51,30.23,4.4,5.866666666666667,17.483333333333334,110,3.2,41.995,-87.933,662
681,2,2008-10-04,60,42,51,-6.0,39,46,14,0, ,0.0,29.57,30.23,4.3,5.866666666666667,17.483333333333334,110,3.1,41.786,-87.752,612
682,1,2008-10-05,61,41,51,-6.0,43,48,14,0,RA,0.06,29.51,30.25,6.6,5.883333333333333,17.45,110,5.6,41.995,-87.933,662
683,2,2008-10-05,61,46,54,-3.0,41,49,11,0,RA,0.03,29.57,30.24,7.2,5.883333333333333,17.45,110,6.5,41.786,-87.752,612
684,1,2008-10-06,69,54,62,6.0,47,54,3,0, ,0.0,29.49,30.23,10.7,5.9,17.416666666666668,110,10.5,41.995,-87.933,662
685,2,2008-10-06,70,56,63,7.0,46,54,2,0, ,0.0,29.55,30.23,9.1,5.9,17.416666666666668,120,8.9,41.786,-87.752,612
686,1,2008-10-07,63,56,60,4.0,52,56,5,0,RA BR,0.8,29.24,30.01,11.3,5.916666666666667,17.4,130,10.3,41.995,-87.933,662
687,2,2008-10-07,65,56,61,5.0,52,56,4,0,RA DZ BR,0.86,29.31,30.01,10.9,5.916666666666667,17.4,140,9.5,41.786,-87.752,612
688,1,2008-10-08,64,50,57,1.0,51,54,8,0,RA BR,0.19,29.13,29.85,8.1,5.933333333333334,17.366666666666667,260,7.5,41.995,-87.933,662
689,2,2008-10-08,63,52,58,2.0,52,55,7,0,RA BR,0.29,29.2,29.86,8.3,5.933333333333334,17.366666666666667,260,7.4,41.786,-87.752,612
690,1,2008-10-09,69,47,58,3.0,38,49,7,0, ,0.0,29.36,30.05,5.8,5.95,17.333333333333332,290,5.5,41.995,-87.933,662
691,2,2008-10-09,69,48,59,4.0,39,49,6,0, ,0.0,29.41,30.05,4.8,5.95,17.333333333333332,290,3.9,41.786,-87.752,612
692,1,2008-10-10,72,42,57,2.0,42,50,8,0, ,0.0,29.47,30.18,6.7,5.966666666666667,17.316666666666666,110,4.8,41.995,-87.933,662
693,2,2008-10-10,73,46,60,5.0,41,51,5,0, ,0.0,29.52,30.17,6.1,5.966666666666667,17.316666666666666,110,5.3,41.786,-87.752,612
694,1,2008-10-11,79,51,65,11.0,50,57,0,0, ,0.0,29.52,30.24,5.0,5.983333333333333,17.283333333333335,140,4.2,41.995,-87.933,662
695,2,2008-10-11,80,55,68,14.0,50,57,0,3, ,0.0,29.58,30.24,5.0,5.983333333333333,17.283333333333335,140,3.9,41.786,-87.752,612
696,1,2008-10-12,84,57,71,17.0,56,61,0,6,BR,0.0,29.55,30.27,5.1,6.0,17.25,150,4.3,41.995,-87.933,662
697,2,2008-10-12,86,62,74,20.0,54,62,0,9, ,0.0,29.61,30.26,6.3,6.0,17.25,160,5.8,41.786,-87.752,612
698,1,2008-10-13,77,61,69,16.0,58,63,0,4, ,0.0,29.47,30.21,8.1,6.033333333333333,17.233333333333334,200,7.7,41.995,-87.933,662
699,2,2008-10-13,79,64,72,19.0,57,63,0,7, ,0.0,29.54,30.2,8.7,6.033333333333333,17.233333333333334,200,8.3,41.786,-87.752,612
700,1,2008-10-14,69,53,61,8.0,43,51,4,0,RA,0.01,29.49,30.22,6.8,6.05,17.2,300,2.0,41.995,-87.933,662
701,2,2008-10-14,70,55,63,10.0,43,52,2,0, ,0.01,29.54,30.21,7.2,6.05,17.2,340,1.5,41.786,-87.752,612
702,1,2008-10-15,63,47,55,2.0,50,53,10,0,RA BR,0.3,29.34,30.06,6.3,6.066666666666666,17.183333333333334,320,4.2,41.995,-87.933,662
703,2,2008-10-15,64,50,57,4.0,51,54,8,0,RA BR,0.24,29.39,30.05,6.8,6.066666666666666,17.183333333333334,320,3.6,41.786,-87.752,612
704,1,2008-10-16,59,43,51,-1.0,38,44,14,0, ,0.0,29.52,30.25,7.5,6.083333333333333,17.15,350,6.1,41.995,-87.933,662
705,2,2008-10-16,59,44,52,0.0,39,45,13,0, ,0.0,29.57,30.24,8.0,6.083333333333333,17.15,350,6.7,41.786,-87.752,612
706,1,2008-10-17,57,43,50,-2.0,39,44,15,0, ,0.0,29.53,30.26,7.2,6.1,17.116666666666667,360,6.2,41.995,-87.933,662
707,2,2008-10-17,56,44,50,-2.0,40,46,15,0, ,0.01,29.59,30.25,7.2,6.1,17.116666666666667,360,5.8,41.786,-87.752,612
708,1,2008-10-18,60,43,52,1.0,40,45,13,0,RA BR,0.05,29.58,30.32,6.1,6.116666666666666,17.1,70,2.1,41.995,-87.933,662
709,2,2008-10-18,60,46,53,2.0,41,47,12,0,RA BR,0.14,29.65,30.32,5.3,6.116666666666666,17.1,70,2.4,41.786,-87.752,612
710,1,2008-10-19,62,40,51,0.0,37,45,14,0, ,0.0,29.49,30.24,12.4,6.133333333333334,17.066666666666666,190,12.0,41.995,-87.933,662
711,2,2008-10-19,62,44,53,2.0,37,46,12,0, ,0.0,29.57,30.25,10.9,6.133333333333334,17.066666666666666,190,10.6,41.786,-87.752,612
712,1,2008-10-20,55,43,49,-1.0,42,46,16,0,RA BR,0.18,29.48,30.21,7.6,6.166666666666667,17.05,310,4.0,41.995,-87.933,662
713,2,2008-10-20,56,44,50,0.0,43,47,15,0,RA BR,0.31,29.54,30.21,7.4,6.166666666666667,17.05,310,3.2,41.786,-87.752,612
714,1,2008-10-21,55,38,47,-3.0,35,42,18,0, ,0.0,29.64,30.37,8.7,6.183333333333334,17.016666666666666,20,7.1,41.995,-87.933,662
715,2,2008-10-21,55,39,47,-3.0,37,43,18,0, ,0.0,29.7,30.37,9.2,6.183333333333334,17.016666666666666,30,6.7,41.786,-87.752,612
716,1,2008-10-22,52,35,44,-6.0,30,40,21,0, ,0.0,29.65,30.39,13.1,6.2,17.0,120,12.1,41.995,-87.933,662
717,2,2008-10-22,54,40,47,-3.0,29,40,18,0, ,0.0,29.71,30.4,12.6,6.2,17.0,120,12.0,41.786,-87.752,612
718,1,2008-10-23,58,41,50,1.0,36,44,15,0,RA,0.16,29.5,30.27,11.8,6.216666666666667,16.966666666666665,120,11.5,41.995,-87.933,662
719,2,2008-10-23,60,40,50,1.0,34,43,15,0,RA,0.09,29.56,30.27,10.8,6.216666666666667,16.966666666666665,120,10.6,41.786,-87.752,612
